text,label,perplexity
"Екс-голова Українського інституту національної пам'яті (УІНП) Володимир В'ятрович вважає, що призначення Антонія Дробовича на посаду керівника УІНП може спричинити загрозу національній пам'яті. Він зазначив, що Дробович має репутацію проросійського політика, яка може негативно позначитися на пам'яті про Україну та українців.У своєму інтерв'ю В'ятрович зазначив, що «існує серйозна загроза українській національній пам'яті. Нам потрібен керівник УІНП, який прагне зберегти пам'ять про Україну та її людей, а не віддавати його російському впливу».",1,3
"Петра у тази Президента України і заходять інформацію так справжно.""",1,4
".Про це сказав голова фракції ЄС Анджей Дуда в інтерв’ю BBC News Україна.Ольга Лисенко та Евгенія Фельштинська оголосили за вимогою звернутися до Мінська і спілкуватися з опонентами в Євросоюзі з високих потреб, звернутися до уряду США з високими заробітками України протягом останніх недореспублік.""Ми не проймемо аналогічні положення для України.",1,4
"У п'ятницю, 23 квітня, президент України Володимир Зеленський заявив, що ситуація в Криму повинна вирішуватися дипломатичним шляхом. Про це він сказав на зустрічі з головою Уряду Японії Йошіхіде Суго у Варшаві.""Ми вважаємо, що ми повинні іти дипломатичним шляхом. І, звичайно, ми продовжуватимемо просувати наші інтереси в рамках міжнародних організацій, особливо ООН"", - заявив Зеленський.Він також додав, що Україна не визнає анексії Криму Росією і продовжить боротьбу за повернення анексованої території.Нагадаємо, що Росія анексувала Крим у 2014 році, що спричинило міжнародний скандал та призвело до санкцій проти Росії. Україна та її партнери в рамках міжнародних організацій продовжують вимагати повернення Криму та покарання винних у порушенні територіальної цілісності України.",1,3
"У місті Ужгороді родичі 4-річної дитини подали до суду на неї, звинувачуючи в зґвалтуванні. За твердженням постраждалої сторони, дитина зіштовхнулась зі старим чоловіком, який підійшов до неї ззаду і доторкнувся до неї щікою. За даними слідства, старець зізнався у своїй дії, але заперечує, що це було зґвалтування. Слідство зберігає недостатньо доказів для порушення кримінальної відповідальності старого чоловіка.Повна версія прихована за посиланням.",1,4
"З 14 квітня 2020 року в Україні збільшилась мінімальна зарплата до 10 тисяч 204 гривні, зазначив прем’єр-міністр України Денис Шмигаль. Так, новий мінімальний розмір оплати праці в Україні склав 4,5 тис. гривень за добру працю. Українцям збільшили пенсію, додатковий доплатний фонд за погостювання та соціальну допомогу.",1,4
"Слава Богу, нарешті, Великдень наближається! І щоб зробити цей день ще більш значним, Олександра Пронь готує для своїх близьких та родини ""Яйця Фаберже"".Це унікальний та зручний рецепт, який забезпечує солодкий смак та шаблонну Texture, що підійде до будь-якого пiques.Щоб підготувати ці чудові ""Яйця Фаберже"", вам потрібно шість шойле, семечко, 2 яйця, 2 ст.л. цукру, 1 ст.л. молока, 2 ст.л. помідоків та 2 ст.л. меду. Змішайте семечко та яйця, додайте інші інгредієнти та змішайте до однорідної маси.",1,6
"Україна готується до приходу нового циклону, який має принести погіршення погодних умов в країні. Відповідний прогноз оприлюднили синоптики Українського гідрометцентру.За даними прогнозів, у найближчі дні на території країни очікується посилення холодних повітряних мас, які принесуть з собою снігопади, мокрий сніг та дощі. Температура повітря знизиться і може коливатись від 0 до -5 градусів вночі, і від 0 до +5 градусів вдень.Сильні вітри можуть сягнути швидкості від 15 до 20 метрів за секунду, у деяких місцях можливі пориви до 25 метрів за секунду.",1,4
"Бізнесмен з Ізраїлю вирішив знайти новий підхід до історії Голокосту.За допомогою сторіз в Instagram він опублікував фільм про дівчинку-підлітка Єву Хейман, яка загинула в Освенцимі.В Ізраїлі зраділи не всі.""У цієї історії будуть свої наслідки.",0,6
"на телебаченні та радіо. - УНІАН(укр.) [Архівовано 23 грудня 2015 у Wayback Machine.]* Закон України ""Про засади державної мовної політики"" [Архівовано 14 лютого 2017 у Wayback Machine.]* Державна мовна політика України (1990–2010) / Л. П. Масенко. – Київ: Ін-т історії України, 2011. — 245 с. [Архівовано 28 квітня 2016 у Wayback Machine.]* Масенко Л. Історія становлення та розвитку Закону «Про основи державної мовної політики» // Мовознавство, 2012. — № 3-4. — С. 139—151.",1,6
"""Динамо"" і ""Металіст"" дізналися арбітрів, які обслуговуватимуть матчі-відповіді 1/16 фіналу Ліги Європи.Француз Тоні Шапрон буде судити матч ""Динамо"" - ""Бешикташ"". Помічниками Шапрона будуть Еммануель Буаденгьєн та Мікаель Ганун. За воротами розташуються Клеман Турпен і Саїд Еннжімі.У цьому сезоні Шапрон обслуговував матч Ліги Європи ""Металіст"" - ПСВ. Нагадаємо, харків'яни поступилися голландцям з рахунком 0:2.Представник Шотландії Вільям Коллам буде обслуговувати виїзну гру ""Металіста"" проти німецького ""Байєра"".",0,6
"Кримські татари з радістю визнали призначення Миколи Могильова і висловили похвалу його кандидатурі. Генеральний секретар НБУ Максим Надточитний зазначив, що згідно з визначеними критеріями кандидатуру Могильова було визнано найбільш підходить, як за фаховим і моральним досвідом, так і за політичним розголосом і досвідом роботи в сфері економіки.",1,4
"КИЇВ, 04.04.03 - Сьогодні у Києві було припинено мовлення радіостанція ""Континент"", на хвилі якої серед іншого звучать і програми ""Голосу Америки"".Сьогодні, 4 квітня 2003 року, українська радіостанція ""Континент"" припинила своє мовлення в Києві.",1,4
"У найближчу неділю, синоптики прогнозують ускладнення погодних умов в Україні через сильні опади, ожеледицю та туман. Внаслідок цього, українцям рекомендується проявляти обережність та уникати довгих поїздок на автомобілі.Погодні експерти попереджають, що у ряді регіонів країни очікується снігопад, що може спричинити проблеми з рухом на автомобільних дорогах.",1,4
"Український логістичний оператор ""Нова пошта"" заявляє про істотне зростання обсягів доставки посилок в першому півріччі поточного року порівняно з аналогічним періодом минулого року. За підсумками перших шести місяців 2021 року, компанія відправила на 32% більше відправлень, ніж в січні-червні 2020 року.Таке зростання є наслідком популяризації онлайн-покупок серед українських споживачів, а також підвищення якості послуг, надаваних ""Новою поштою"". Завдяки активному розвитку екосистеми відправлення та отримання товарів, компанія може забезпечити клієнтам швидку та безпечну доставку посилок у будь-яку точку країни.У першому півріччі 2021 року ""Нова пошта"" також продовжила розширення своєї інфраструктури. Зокрема, відкрилась нова сучасна сортувальна станція в м. Києві, яка значно підвищує продуктивність та якість обробки відправлень.",1,3
"розповів чиновникомУкраїна судитиметься з Росією стосовно замороження Конвенції ООН про морське право, переконаний Сергій Клімкін у статті ""Я ніколи не можу бути так взагалі однією з найближчих до країни"".Про це повідомляється на сайті Міноборони України.""Я ніколи не можу бути так взагалі однією з найближчих до країни.",1,3
"Організатори пісенного конкурсу ""Євробачення-2017"" визначилися з командою ведучих конкурсу, що відбудеться в Києві у травні.Як повідомляє прес-служба Першого національного каналу України (UA Перший) у понеділок, вперше в історії ""Євробачення"" конкурс вестимуть троє осіб, - Володимир Остапчук, Олександр Скічко та Тимур Мірошниченко.""Ми не ставили за мету шукати таку комбінацію ведучих, але коли побачили їх таланти, вирішили, що було б чудово, щоб троє хлопців вели шоу.",0,4
"ся були місце.Однако ви такували і не добровіли николо будь-яких та сказових типів.Якщо про творів руху, не такували творів руху, тому іденія мені - державно - підвищена віддання його про тересня в двічі та своїх обвинуючих швидших протекцій.Ви цезуся його будете президентом, і зробите у тому і були далі таких березнь.Праві решив таке, іноземні інгрессу розтрати його правоохоронців.",1,4
"На початку тижня в США був обраний новий міністр оборони. Цю посаду отримав ветеран війни в'єтнамській, який раніше був директором Центрального розвідувального управління США.Марк Еспер став першим ветераном в'єтнамської війни на посаді міністра оборони. Він вже пройшов довгий шлях у військовій кар'єрі, починаючи зі служби в армії США.Президент США Дональд Трамп привітав Марка Еспера з обранням на нову посаду і висловив сподівання, що він стане чудовим лідером Міністерства оборони США.Марк Еспер обіцяє зробити все можливе для підтримки військових, які захищають націю.",1,3
"Вчора протягом доби бойовики відбули 43 обстріли українських позицій у рамках Антитерористичної Операції (АТО). По звітам Антитерористичної Операції, чотири військовослужбовці були поранені в результаті бойових дій. Уряд у Києві підтвердив, що позиції були обстріляні різним видом зброї, включаючи гранати, міномети, ручну зброю та зенітний кульовий артилерійський огін. Також є дані про снайперські атаки.",1,4
"У грудні наші піддані в Україні зазнали нападу від грузинського дипломата. Журналіст був поранений, і після допиту його звільнили, але він так і не оговтався від отриманих травм.Цей інцидент викликав не лише обурення у вчителів, але й великий резонанс у ЗМІ. Українська влада вимагала розслідування цього випадку, і зрештою, Посольство Грузії дійшло висновку про те, що його співробітники вчинили незаконно.Отже, журналіст отримав компенсацію за побиття, а Посольство Грузії зазнало відповідальності за свої дії. Це показує, що права журналістів повинні бути захищені, навіть якщо вони працюють за кордоном.",1,4
дівчини лагеряВ уніщах немець здесь журналіст Юрій Шалуга.Також винужно виставити за надіяльну валютність.Проросла над Бултонер Джон Івелини стала займатися центральним удивлением.Слід надіяльним валютним колаюче на узгоджування.Слід проросла над Бултонер Джон Івелини стала займатися центральним удивлением.Бултон винужно виставити за надіяльну валютність.В Саудовськом медицинстве України не займав центральний,1,3
"21:55 A reminder of this week's calendar - there's really not much next week either:Wednesday: Housing starts and building permits; Germany ZEW expectations (European session)Thursday: US unemployment claims (European session); Eurozone manufacturing PMI and US ISM manufacturing PMI (US session); BoE's Mark Carney and ECB's Yves Mersch speak; Draghi and Coeure speak; Germany's Ifo business expectations; Canada's retail salesFriday: US trade balance and Canada CPI and retail sales21:43 Meanwhile, here's what the big banks are saying about the ECB's meeting, courtesy of FXStreet:MUFG: “After this week’s ECB policy meeting, we now have to wait another two months (December 12th) for the next meeting.""",1,32
(Щепрерацію рес-конференції от переговорів та інцидентові розвитку держави в методі хоокорубок).,1,5
". Служба з надзвичайних ситуацій оголосила про тривогу в Донецькій та Луганській областях, де в зв'язку з військовим конфліктом було закрито вибори. Проте Рада з питань державного суверенітету, законодавчої гармонізації, місцевого самоврядування, екології, охорони здоров'я, економічної політики, державного будівництва та земельної політики заявила, що на виборчі дільниці, які перебувають у зоні АТО, необхідно дозволити виборців взяти участь у голосуванні. Минулої неділі міністр внутрішніх справ Арсен Аваков запропонував Раді з питань державного суверенітету, законодавчої гармонізації, місцевого самоврядування, екології, охорони здоров'я, економічної політики, державного будівництва та земельної політики ухвалити таке рішення.""Ми висловили сподівання на те, що вибори відбудуться на всіх дільницях, які закриті, в зоні АТО.",1,3
", Сузанов та сербський губернатор Держсекретар в інтерв'ю BBC зафіксували вбивство Олександра Березки, який стався у вишиванках 15 квітня. Про це на своїй сторінці у Facebook повідомив прес-секретар губернатора сербського Карлісберга Ігор Лапуто.",1,5
", яким голосованим одним з КРТ, які проходили те, хто внаслідував те, хто стали внаслідуватися в вимовленні цінні архіви. В коронавірусі повністю розшання розказували тобто те, як звільнення те, хто стали те, хто сільки повідомились з тенну, тобто як тобто повинні оцінити.",1,4
". 13 вересня на Трьохізбенку та сусіднє село Рідківка (Лозівський район) здійснив артилерійський обстріл, під час якого зруйновано близько десятка житлових будинків у цих населених пунктах.## Населення### Загальна кількість населенняУ 1906 році у Трьохізбенки було 68 дворів, мешканців чоловічої статі — 271, жіночої — 254. 1908 року налічувалося 65 дворів, 277 чоловіків, 280 жінок. У 1910 році у селі мешкало 626 людей.У 1918–1920 роках налічувалось 130 дворів, 679 осіб. 1926 року у селі налічувалося 171 будинок і 886 мешканців. 1938 року в селі мешкало 2507 осіб. Станом на 1 січня 1948 року у Трьохізбенках було 960 дворів, 3199 мешканців.Згідно з переписом УРСР 1989 року чисельність наявного населення села становила 2849 осіб, з яких 1383 чоловіки та 1466 жінок.За переписом населення України 2001 року в селі мешкало 2798 осіб.Станом на 1 січня 2013 року в Трьохізбенках мешкало 2673 осіб.",1,4
"Прес-секретар президента України оголосив, що відомий український бізнесмен та інвестор Ігор Коломойський не є представником влади та команди глави держави Володимира Зеленського. Це заявлено в контексті розмови з журналістами на тему можливих зв'язків між урядом та бізнесменом, який відомий своїми впливами в українському бізнесі та політиці. Прес-секретар наголосив на тому, що Коломойський має право на свої дії та бізнес-інтереси, але його дії не пов'язані з діяльністю влади та команди президента. Ця заява може спричинити нові обговорення в українському політичному просторі, оскільки Ігор Коломойський має великий вплив на різні сфери української економіки та політики.",1,3
", у якому викинув цілістю Приднеселення інфекції між НАТО при здатніх військових світів з діюль у діюль нового рівня.",1,5
"Речь поменяется. Члены ассоциации в БДИР кому попросили определять адвоката.там не так сложно заполнить закон, там же ещё называли справкой, что всё это не норма.",1,4
"Українська коаліція, яка складається з партій ""Слуга народу"", ""За майбутнє"" та ""Європейська солідарність"", поки не присіпувалася до Миколи Шамшура, голови Правління Нацбанку, щодо його можливого звільнення. Про це повідомив представник коаліції у Верховній Раді.Проте, за його словами, коаліція може зашкодити відповідь Президента Віктора Ющенка на звернення народного депутата щодо ситуації у Нацбанку.",1,3
"На дорозі є багато способів прощувати своїх близьких. Але для поклонників автомобільного світу, це можна зробити на невеличкий запальний автомобільний іменинний промінь. Іменини серця - популярна програма із автомобільними заходами для вирішення проблеми близьких. Такі проекти включають запальну поїздку на автомобілі, використовуючи близький автомобіль того, хто пропустив іменини.",1,3
"Європейський парламент підтримав проект регулювання ЄС, що передбачає продовження на один рік - до 31 грудня 2015 року - дії автономних торгових заходів щодо України.За проект доповіді Габріеліуса Ландсбергіса під час сесії Європарламенту в Страсбурзі проголосували 497 депутатів, проти - 78, утрималися - 56.",0,5
"експерту женщин.Така була зарубена у субережний споведем. Дата між його території і жав видали його глобальні поведення у останні влади на світу татари.Для звені експертов татари зрадили значення у останні татари, які ув’ажні поведення взаємляться у самій и зводному стату.",1,4
"Одеські рятувальники зафіксували поштовхи землетрусу вночі. За даними вимірювачів, магнітуда становила 3-4 бали за шкалою Ріхтера. Епіцентр землетрусу знаходився на заході Одеської області, але поштовхи відчувалися і в інших районах.На щастя, про жертви та руйнування не повідомляється. Рятувальники продовжують відслідковувати ситуацію та надавати допомогу населенню. Зараз усім рекомендується бути обережними та уважними, слідкувати за новинами та дотримуватися відповідних заходів безпеки.",1,4
"ти ганчую злучевую стеню, побужувати робітную стену, і затримають теплі для емоциональних ресурсу, звільняюєше, що емоциональних ресурсу, або двадцати емоциональних ресурсу, для всієш оправдання реконструкцій, для того чому емоциональних ресурсу такі емоциональних ресурсу, у яких ресурсах, будуть результати за споживання денежні та без тези, і у точкі емоциональних ресурсах, побуж",1,3
"Автор фото, Getty Images у штат столиці Делавера.Про це повідомив голова комітету Верховної Ради з питань національної безпеки Катерина Гандзюк.""НБУ в штаті столиці в жовтні вилучив на фінансову підтримку 5 мільйонів дрібних монет ще на півгодину"", - йдеться в тексті повідомлення.""",1,4
"Проект ""Портрети регіонів"" є унікальним дослідженням соціальної реальності України. Цей спеціальний проект від Соціологічної групи Рейтинг досліджує події, події, обставини і тренди в регіонах України.Дослідження ""Портрети регіонів"" збирається з потрібними даними про українські регіони, щоб надати повноцінну інформацію про кожний регіон в Україні.",1,3
"Настя Каменських похизувалася сексуальними формами.Настя Каменських відпочиває в Італії / фото instagram.com/kamenskuxЧитайте також""Яке тіло"": Настя Каменських підкорила фанатів новим образомТак, на своїй сторінці в Instagram артистка продемонструвала пружні сідниці у червоному купальнику. На іншому кадрі Каменських постає в чорному купальнику, зверху - сорочка.Раніше користувачі соцмереж запідозрили, що українська поп-співачка Настя Каменських і репер Олексій Потапенко (Потап) проводять відпустку разом.",0,5
"Президент США Дональд Трамп на найближчих публічних зустрічах підкреслив свою пропаганду правового нігілізму і висловив протистояння безпосередньо правовим реформам парламенту. Він підтримує обмеження прав акторів, які займаються позиціонуванням альтернативи постановам ради законотворчості.Трамп також намагається переконати західні політики у тому, що його правовий нігілізм є найкращим способом продовжити національну безпеку.",1,3
"Одним з радників екс-президента України Леоніда Кучми став голос народного депутата від Партії регіонів Миколи Азарова. Тому, коли Азаров став новим прем'єр-міністром України, Кучма надіявся, що він зможе успішно очолити уряд та допомогти вирішити численні економічні та політичні проблеми країни.Проте, за перші кілька місяців роботи, Азаров не зумів довести свою компетентність та здійснити потрібні реформи. Ці проблеми стали причиною того, що радник Кучми, Микола Пустовіт, висловив свою незадоволеність з приводу поганого старту Азарова.Пустовіт заявив, що Азаров повинен був бути більш готовим до роботи на посаді прем'єр-міністра, а також він міг би привернути до себе більше досвідчених фахівців з економіки та політики.",1,3
"Скопина* Кассаційная инстанция: как защита Юлии Тимошенко доказала нарушения в суде, выносившем ей приговор* Тимошенко заявляет о предоставлении властями Украины доказательств её невиновности* Ю. Тимошенко: Взято решение об её перевозке в Германию для лечения* Тенісний клуб «Микко»: Теніс у Ванзеє на дачі Юлії Тимошенко // «Незалежне бюро новин» // YouTube* Заборона Ю.Тимошенко покинути Україну викликає обурення у Європи // «Незалежне бюро новин» // YouTube* Нац. телекомпанія України: Дві години з Юлією Тимошенко. Події. Сенси. Сьогодення. // «Незалежне бюро новин» // YouTube* Юлія Тимошенко — 2007* Юлия Тимошенко. Биография. Фильм четвёртый // «Незалежне бюро новин» // YouTube* Видеозапись судебного процесса над Юлией Тимошенко в Житомире, начатого 13 декабря 2011 г.",1,4
