text,label,perplexity
دعت وزارة الخارجية الروسية المنظمات الغير حكومية في روسيا لمراقبة حقوق الإنسان خارج حدود البلاد. وأكد سيرغي لافروف وزير الخارجية الروسي أن هذه المنظمات يمكن أن تؤدي دورًا مهمًا في هذا الصدد وأن روسيا ستدعم جهودها.وأضاف لافروف خلال تصريحات صحفية أن هذه الدعوة تأتي في سياق متابعة ومراقبة تطورات الوضع في البلدان التي توجد بها هذه المنظمات. كما شدد على أهمية متابعة هذه الوضعيات والإفادة عنها للرأي العام العالمي.يشار إلى أن روسيا تواجه اتهامات دولية بسوء معاملة حقوق الإنسان داخل البلاد وفي الأماكن التي توجد بها قواتها المسلحة في الخارج. وقد طالبت العديد من المنظمات الدولية بالتحقيق في هذه الانتهاكات واتخاذ الإجراءات اللازمة لضمان حماية حقوق الإنسان في جميع الأماكن والظروف.,1,7
"Germany: Far-right leader convicted over anti-refugee tweetsVia DW.de:In April, the AfD's second-in-command tweeted that police ""must stop refugee violence against Germans."" Now a German court has convicted him for sedition on social media.The German parliamentarian for the far-right AfD was found guilty of sedition and fined €9,500 ($10,900) by a court in eastern Berlin on Thursday.",1,21
"أعلنت صفحة الأخبار الروسية ""راديو بيكارية"" يوم الثاني الموافق للثواب في الأزمة الأوكرانية بين الجانب الروسي والجانب الأوكراتيني. وقد نالت روسيا مبارزة مع إطلاق ميدان حركة الأمن الروسي في أوروبا. ويمكن أن يصعب العثور على حل سلمي للأزمة لأن هناك رفض بين الجانب الروسي والأوكراتيني.تأكد راديو بيكارية من أن يواجه الروس تحديات كبيرة في أوروبا. في حال تنقلب الموازين القوية في أوروبا، سيتم تحرير الحكم في روسيا.",1,7
"بيروت- أكدت فرنسا يوم الخميس دعمها للشعب اللبناني في جميع مناحي الحياة وذلك خلال زيارة وزير الخارجية الفرنسي للبنان.وقال وزير الخارجية الفرنسي إن ""فرنسا تسعى لمساعدة الحكومة اللبنانية والشعب اللبناني في هذه الفترة العصيبة التي يمر بها البلد"".وتعهدت فرنسا بتقديم المساعدة اللازمة للبنان، وأعرب وزير الخارجية الفرنسي عن أمله في أن يتمكن الشعب اللبناني من تجاوز الأزمة الحالية.وأثنى وزير الخارجية الفرنسي على الجهود التي تبذلها فرنسا لدعم الشعب اللبناني، وشدد على أن العلاقات بين فرنسا ولبنان تاريخية ومتينة.وفي الختام، أكد وزير الخارجية الفرنسي على أهمية الاستقرار في لبنان وضرورة مواصلة الجهود الدولية لمساعدة البلد في تجاوز الأزمة الحالية.",1,6
"إن كلمات الزعيم الفلسطيني فتح الحسيني، بعد التراشق الذي احتجزته فيه الحركتين الفلسطينيتين حماس و الفتح، كانت أن ""لم نغلق باب الحوار مع حماس"". ذكر الزعيم الفلسطيني فتح الحسيني، أن المشروع الحكومي هو تحقيق التسامح والاستئناف، وستتضمن المفاوضات الحية مع حماس لحل الأزمات المشتركة ولضمان سلام دائم في الأرض الفلسطينية. أشار الحسيني أيضًا إلى أن ""التفاوض يجب أن يكون بين الشعبين والمؤسسات في ظل المواثيق الدولية"".",1,8
"التحالف الدولي يعبر عن ارتياحه للانتخابات السودانيةTranslation: The International Alliance expresses its position on the Sudanese elections.يعمل التحالف الدولي على تعزيز المقاولاتية الدولية وتشجيع المجتمعات في الدول المشاركة فيها، وقد قرر التحالف الدولي تقديم ارتياحه للانتخابات السودانية المنظمة لديها.تقدم التحالف الدولي أمس إجابته على الاستفسارات حول الانتخابات في السودان، وقد توقع التحالف الدولي أن يكون هذه الانتخابات مهمة للسودان ومؤثرة على الأمن الأوروبي والعالمي.""",1,6
"أثارت ورقة تركية جديدة تحمل عنوان ""فيلا يالوا"" جدلاً واسعاً حول ملف اختفاء الصحفي السعودي جمال خاشقجي. وتقول الورقة التي نشرتها صحيفة ""صباح"" التركية، إن هناك فيلا في مدينة يالوا التركية يتصل اسمها بعملية اختفاء خاشقجي، ويتم اتخاذ إجراءات غير قانونية داخلها.وتشير الصحيفة إلى أن الفيلا تملكها عائلة سعودية مرموقة، وأنها تم استخدامها في عمليات تصفية تنفذها السلطات السعودية.ومن جانبها، قالت السلطات السعودية إنها تسعى للكشف عن ملابسات اختفاء خاشقجي، وإنها تعتبر أي اتهامات بشأن تورطها في الأمر ""بعيدة عن الصحة والواقع"".ويذكر أن خاشقجي اختفى في 2 أكتوبر/ تشرين الأول الماضي، بعد دخوله إلى القنصلية السعودية في مدينة إسطنبول التركية، ولم يعرف مصيره حتى الآن.",1,8
إذا تأسست الحكمة العربية على مفهوم فقد أنظرنا أمريكا ، البرليمان في بريطانيا ، إلى السعودية المتقدمة ، إلى المجلس العالي للدولة العربية السعودية ، الذي يحكم بنواية عالمية ، الإمارات وقد تفتدى جزرها بحاجة إلى شيعاء ، نشاط رجال الدين و الأمة المتوازنة ، وهذه لواء محمد بن زايد الإماراتي ونسبت بالخير والروائي المستقبل في الشخصية الوطنية ، والحاكم عبدالراحمان المتفق بن سعيد انعبد إن كان أكثر من أن قلم الإدارة كما كان يشعر مع الإمارات الأمير بإصابة,1,8
"السوماليمصر والحركة السومالية علاقة معايير الخطأ الحمليالحركة السومالية وصحفة الرقابة في نظام محمد أنورHaramain trains to resume operations in FebruarySomalia’s Al-Shabab threatens Kenya againSaudi, Gulf allies urge citizens to leave Lebanon immediatelySaudi, Gulf allies urge citizens to leave Lebanon immediately /node/1190021/saudi-arabiaRIYADH: Saudi Arabia has urged its citizens to leave Lebanon “immediately,” in a travel warning issued on Thursday.The Kingdom’s foreign ministry ordered its citizens not to travel to Lebanon and advised those present in the country to leave as soon as possible for their safety.The warning comes after Saudi Arabia, the UAE, Bahrain and Kuwait urged their nationals to leave Lebanon.Saudi Arabia’s call on Thursday came a day after it asked its citizens to leave Lebanon, with Riyadh and a number of its allies having severed diplomatic relations with Beirut in response to what they called Hezbollah’s “acts of aggression.”The Kingdom accused the Shiite movement of “supporting terrorism and terrorist groups,” including Al-Qaeda and ISIS. Hezbollah is part of the government of Lebanese Prime Minister Saad Al-Hariri, who announced his resignation last Saturday.",1,17
على إدلب السادس بقوة للأعمال مصر خلال المقاومة على المؤقتة مبلغ 14.1 مليون كارتونا حصريا، وأجهزة طويلة حول فيزا طيبي الشمال السوري، التي نفذت في مقاومة الجهاز العامة في قيادات الأوكران لحماية تلك العقوبات.,1,13
"كشفت صحف أمريكية تفاصيل جديدة حول قضية ""الوعد المقلق"" التي قام بها الرئيس الأمريكي السابق دونالد ترامب لزعيم أجنبي مجهول.ووفقًا لما ذكرته الصحف، فإن ترامب وعد الزعيم الأجنبي بشيء ما، وصفه بـ""الوعد المقلق""، دون أن يتم الكشف عن تفاصيله.وأشارت الصحف إلى أن هذا الوعد تم الإشارة إليه في مكالمة هاتفية بين ترامب والزعيم الأجنبي، وتم تسجيلها.وتسببت هذه التفاصيل في الكثير من الجدل والتكهنات في الأوساط السياسية الأمريكية، خاصة مع عدم الكشف عن هوية الزعيم الأجنبي الذي وعد به ترامب.ومن المتوقع أن تتصاعد هذه القضية في الأيام القادمة، حيث يبحث البعض عن الحقيقة وراء هذا الوعد المقلق.",1,7
تراجعت حالات الوفاة اليومية بسبب فيروس كورونا في الولايات المتحدة الأمريكية قليلاً إلى 1783 حالة وفاة. ويعتبر هذا الرقم هو أول تراجع في حالات الوفيات منذ أيام عدة.كان عدد الوفيات اليومية في الولايات المتحدة قد وصل إلى أكثر من 2000 حالة يوم الجمعة الماضي، وهو ما يشير إلى تفشي الفيروس في البلاد. ومع ذلك، فإن الأرقام التي تم الإعلان عنها اليوم تشير إلى أن هناك بعض الأمل في تحسن الوضع.ويأتي هذا التراجع في أعقاب اتخاذ عدد من الإجراءات الوقائية في البلاد، والتي تشمل إغلاق المدارس والجامعات ومناطق العمل وتحذير الناس من التجمعات الكبيرة.وفي الوقت نفسه، يجري العلماء في جميع أنحاء العالم العمل على تطوير لقاح للفيروس، وهو ما يشير إلى أنه قد يكون هناك أمل في إيقاف انتشار الفيروس على المدى الطويل.,1,8
أعلنت الحكومة السودانية أمس تحرير إقليم هجليج من قوات جنوب السودان بعد معارك عنيفة استمرت لأيام عدة. وجاء هذا الإعلان بعد أن تمكنت القوات الحكومية من استعادة السيطرة على المنطقة وتطهيرها من المسلحين الجنوبيين. وقد أشارت الحكومة إلى أنها ستعمل على إعادة بناء المنطقة وتأمينها بشكل جيد حتى لا تعود نقطة جذب للمتمردين. ومن جانبهم، قدمت حكومة جنوب السودان اعتذارها للحكومة السودانية عن الأحداث التي جرت في المنطقة ووعدت بعدم تكرارها مستقبلاً. وتجدر الإشارة إلى أن المنطقة كانت شهدت اشتباكات عنيفة بين الجيشين السوداني والجنوبي في الفترة الأخيرة، وقد أسفرت عن مقتل العديد من المدنيين والجنود.,1,7
زار وزير الخارجية الروسي، سيرغي لافروف، كوريا الشمالية في الـ 31 من مايو. وتأتي هذه الزيارة بعد أسابيع قليلة من إعلان كيم جونغ أون، الزعيم الكوري الشمالي، عن تعليق العمليات العسكرية ضد كوريا الجنوبية.لم تعلن وسائل الإعلام عن أي تفاصيل حول الزيارة، ولكن من المرجح أن يتم مناقشة القضايا الإقليمية والدولية ذات الاهتمام المشترك، بما في ذلك ملف كوريا الشمالية النووي.تأتي هذه الزيارة في ظل تصاعد التوترات بين كوريا الشمالية والولايات المتحدة الأمريكية، إضافة إلى العلاقات المتوترة بين كوريا الجنوبية والشمالية. وتسعى روسيا للعب دور في الحفاظ على الاستقرار في المنطقة، خاصة في ظل الأزمة النووية التي تشهدها كوريا الشمالية.,1,8
"بيانو ""باكستان"" أثار في عالم دوله خبر مهم خبر مهم جداً، فقد قامت بتفريج عن 31 سجينا من سجناء هنديا في الوطن العربي باسمه ""الرجاء التوبية"".وقد تم الإعلان عن هذا الإجراء من قبل المجتمع الدولي للحققة العربية، منذ أن تم الإعلان عن تفريج عن السجينات المزعومة من قبل المنظمات الأمنية والإنسانية في الوطن العربي.ويعد هذا الإجراء مهماً جداً، في حين تركيز حقوق الإنسان في الوطن العربي، والتي تتنامي حقوق السجينات المزعومة.",1,7
"أعلن نشطاء في حزب ""الليكود بيتنا"" الذي يتزعمه رئيس حكومة الاحتلال الإسرائيلي بنيامين نتنياهو اليوم الأحد، عن نيتهم القيام بعملية اقتحام جماعي للمسجد الأقصى المبارك يوم الثلاثاء المقبل، بهدف تعزيز مفهوم السيطرة اليهودية على ما يسمونه ""جبل الهيكل"".",0,12
قال الوزير الخارجية الهندية إن الحكومة الباكستانية قد فرجت عن 31 سجينا هنديا اليوم، بعد التوقيع على تفاهم لاسترجاع العلاقات الدبلوماسية بين البلدين.وكان عمدة باكستان نواب الوزراء علي شاكور قد قام بالإعلان عن تفريج السجناء مؤخرًا، وقال إن الحكومة الباكستانية كانت تعمل نحو التسوية مع الهند منذ عام 2019 ، مع الحصول على إجازة الأسرى الذين كانوا محبوسين في السجون الباكستانية.وقال شاكور إن هذا يشير إلى اتفاق بين البلدين وإلى الحصول على التأمينات التي تسترجع علاقات الدبلوماسية الهندية والباكستانية المتخلفة.,1,7
"^ a b ""Los primeros campos de fútbol de Madrid. I"" (in Spanish). Madrid-Football.com. Archived from the original on 15 December 2012. Retrieved 24 August 2008.^ a b c d ""Santiago Bernabéu"". RealMadrid.com. Retrieved 21 December 2008.^ ""El fútbol en los siglos XVIII y XIX en Madrid"". Archived from the original on 21 June 2008. Retrieved 11 August 2008.^ ""Crónica del encuentro entre España e Inglaterra en mayo de 1901"". Archived from the original on 18 June 2013. Retrieved 21 June 2013.^ ""¿Por qué al Real Madrid le dicen 'los blancos'? | elmundo.es"". elmundo.es. Retrieved 6 August 2018.^ ""Sports Team History, Sport Team Names, Logo Design Process"". www.sportslogos.net. Retrieved 6 August 2018.^ a b ""History – Real Madrid CF"". RealMadrid.com. Archived from the original on 24 August 2011. Retrieved 26 July 2011.^ ""Campo de O'Donnell"" (in Spanish). Real Madrid. Retrieved 21 December 2008.^ a b c d ""History Part I"". RealMadrid.com. Archived from the original on 25 December 2008. Retrieved 24 December 2008.^ ""History Part II"". RealMadrid.com. Archived from the original on 20 December 2008. Retrieved 24 December 2008.^ ""Celebrate the Day of Madrid on 2 May in Madrid at your Madrid apartments"". Retrieved 21 June 2013.",1,17
في خطوة لافتة ومهمة، قامت دولة الكويت بتسليم العراق 44 قطعة أثرية كانت قد تمت سرقتها وتهريبها إلى داخل أراضيها. وكانت قد تم العثور على هذه القطع في إحدى العمليات الأمنية بالكويت.تأتي هذه الخطوة في إطار التعاون الثنائي بين البلدين الشقيقين، إذ أكد وزير الخارجية العراقي، محمد علي الحكيم، أن العلاقات بين العراق والكويت تتميز بالأمانة والوفاء، مشيرًا إلى أن هذه القطع الأثرية ستعود إلى المتحف العراقي الذي يعتبر مكملًا للهوية العراقية.ومن جهته، أعرب السفير الكويتي في بغداد، سالم الزمانان، عن سعادته بتسليم هذه القطع الأثرية للعراق وأعلن أنه سيتم عقد اتفاقية بين البلدين تتعلق بحماية الآثار ومنع تهريبها وتبادل المعلومات الخاصة بهذا المجال.,1,7
أفادت التقارير الصادرة اليوم أن القطري الخليفي والفرنسي فالكه يواجهان عقوبة السجن لمدة خمس سنوات بتهمة الاحتيال المالي.تم توجيه الاتهام إلى الخليفي وفالكه بسبب عملية تحويل أموال مشبوهة وغير مشروعة بقيمة كبيرة.وحسب التقارير، فإن الشرطة القضائية قد بدأت تحقيقاتها وقامت بتفتيش منزل الخليفي في الأيام الماضية.ومن المتوقع أن يظهر الخليفي وفالكه أمام القضاء خلال الأسابيع القليلة المقبلة للبت في هذه القضية.وبالإضافة إلى ذلك، فإن هذا الخبر قد أحدث صدمة في الأوساط الرياضية حيث يشتهر الخليفي بتمويل فرق كرة القدم العالمية ويعد من أشهر رجال الأعمال في الشرق الأوسط.,1,9
"أعلن أندريه ديشيتسا، وزير الخارجية الأوكرانية المؤقت، أن السلطات الأوكرانية الجديدة تعتزم إجراء الانتخابات الرئاسية على كل الأراضى الأوكرانية يوم 25 مايو الجارى حتى لو نظم مؤيدو الفيدرلة استفتاء يوم 11 مايو فى المناطق الجنوبية الشرقية من البلاد.ذكرت وكالة أنباء ""إيتار ــ تاس"" الروسية اليوم الجمعة أن ديشيتسا أكد في حديث لقناة ""سي إن إن"" أنه إذا جرى الاستفتاء فسيصبح سبباً لمزيد من توترالوضع في المنطقة، مؤكداً أن كييف لا تنوي إلغاء الانتخابات الرئاسية بسبب الاستفتاء.",0,9
"انقض الإعصار ""مانكوت""، المعروف باسم ""الوحش"" على الفلبين في اليومين الماضيين، وقد تسبب في تدمير عدد كبير من المنازل والممتلكات. وفقًا لمكتب الأرصاد الجوية الفلبيني، فإن الإعصار يجلب رياحًا تتجاوز سرعتها 200 كيلومتر في الساعة. حذر مركز الكوارث الفلبيني من خطر حدوث فيضانات وانهيارات أرضية، بما في ذلك الانزلاقات الطينية، ودعا المواطنين إلى توخي الحذر والبقاء في أماكن آمنة. وتجري حاليًا عمليات إجلاء للمناطق المنكوبة، كما يقوم فرق الإغاثة بتقديم المساعدة للمتضررين.",1,10
عنوان الخبر: بيروت - وكالاتتشهد جمهورية لبنان تداعيات وانعكاسات سياسية واقتصادية متسارعة بفعل الأوضاع الراهنة في سوريا، والتي تعود أبرز أسبابها إلى النزاع المستعر منذ ما يقارب العقد والنصف من الزمن.يعاني لبنان من تأثيرات الأزمة السورية بشكل مباشر على عدة مستويات أبرزها تدفق اللاجئين السوريين بأعداد كبيرة، حيث يقارب عدد اللاجئين السوريين المقيمين في لبنان مليون ونصف المليون نسمة، الذين يعيشون ظروفًا إنسانية واقتصادية صعبة مما يزيد من حدة الأزمة الاقتصادية والاجتماعية في البلاد.تضرر الاقتصاد اللبناني بشكل كبير نتيجة لتراجع الاستثمارات وانخفاض التجارة بين لبنان وسوريا، حيث كانت سوريا تعتبر أحد أبرز شركاء لبنان التجاريين في المنطقة.,1,8
نظراً لأزمة السياسية الراهنة في كتالونيا، انطلق رئيس وزراء كتالونيا السابق راخوي عبد الحميد في تصريح أمس للدعوة للمشاركة في الانتخابات البرلمانية التي ستقام في ديسمبر من هذا العام. أشار رئيس وزراء راخوي إلى أن السياسة الوطنية لا تصل إلى الناس ولا تشغل في قلوبهم إلا من خلال المشاركة المباشرة في السياسة الحالية. واضاف ان المشاركة هي الطريق الوحيد لحل التحديات المعاصرة، والتحسينات الإقتصادية والاجتماعية التي تواجه الوطن.,1,8
أفادت مصادر محلية في المكلا اليمنية بأن السلطات تمكنت من تفكيك نصف طن من المتفجرات، مما جنب المدينة مخاطر كبيرة.ووفقًا للمصادر، فإن هذه المتفجرات تم العثور عليها داخل مبنى سكني في مدينة المكلا، وكانت عبارة عن عدة أنواع من الأسلحة والذخائر والمتفجرات.وقال مسؤولون إنه تم تفكيك هذه المتفجرات بنجاح، وذلك بفضل جهود فرق الهندسة العسكرية التي عملت على تفكيكها.وشدد المسؤولون على أن هذا الإنجاز يعد إنجازًا كبيرًا في سبيل الحفاظ على أمن واستقرار المدينة، وأنه يؤكد عزم السلطات على ملاحقة كل من يحاول المساس بالأمن والاستقرار في المدينة.وتشهد مدينة المكلا في الآونة الأخيرة عدة حوادث أمنية، وتعمل السلطات على محاربة الجريمة وتفكيك العبوات الناسفة والمتفجرات المخبأة في المدينة وضواحيها.,1,7
هندوكوسي بعد مقابلة عرقلورواد الحملة السعودية الثقيلة من مواطنيها الشعب والعمال وأصحاب الأموال الواسعة ورواد الخيمة وأصحاب العمل الشرعية لديهم بالغ العلوم والمهارات وأصحاب شأن عالي والقوى العاملة عليهم النوم والقراءة والخروج من الحياة التاريخية على صالح حياة القرن العشرين.,1,9
احتجز براء بليستة مندوب أممي لإعلام عن رسومات وقائع امامته لتوسعة المشاريع المشتركة مع إيران، حيث يتناول القيادة الإيرانية الخطط الجديدة لتسهيل تجويع وإعاقة الحزب الخيال بين القوى الدولية في ملف دولة صهيونية.,1,11
